"id","ident","estimated_departure_time","estimated_arrival_time","origin","destination","seats_cabin_first","seats_cabin_business","seats_cabin_coach","created_at","updated_at","flightaware_call_type"
1986110,"JBU1285","2018-07-15 10:10:00","2018-07-15 11:52:00","KBOS","KPIT",0,0,100,"2018-07-13 20:01:10.379492","2018-07-13 20:01:10.379492","AirlineFlightSchedules"
1986111,"DAL1599","2018-07-15 14:50:00","2018-07-15 16:29:00","KATL","KPIT",16,0,133,"2018-07-13 20:01:10.392906","2018-07-13 20:01:10.392906","AirlineFlightSchedules"
1986112,"JBU1585","2018-07-15 17:03:00","2018-07-15 18:48:00","KBOS","KPIT",0,0,100,"2018-07-13 20:01:10.403499","2018-07-13 20:01:10.403499","AirlineFlightSchedules"
1986113,"DAL1939","2018-07-15 16:52:00","2018-07-15 18:32:00","KATL","KPIT",16,0,133,"2018-07-13 20:01:10.413127","2018-07-13 20:01:10.413127","AirlineFlightSchedules"
1986114,"SWA425","2018-07-15 12:55:00","2018-07-15 15:20:00","KRSW","KPIT",0,0,143,"2018-07-13 20:01:11.341409","2018-07-13 20:01:11.341409","AirlineFlightSchedules"
1986115,"JBU1885","2018-07-15 21:56:00","2018-07-15 23:46:00","KBOS","KPIT",0,0,100,"2018-07-13 20:01:12.203473","2018-07-13 20:01:12.203473","AirlineFlightSchedules"
1986116,"NKS437","2018-07-15 18:45:00","2018-07-15 20:14:00","KMYR","KPIT",0,10,135,"2018-07-13 20:01:12.927142","2018-07-13 20:01:12.927142","AirlineFlightSchedules"
1986117,"SWA2916","2018-07-16 02:05:00","2018-07-16 04:30:00","KMSY","KPIT",0,0,143,"2018-07-13 20:01:12.938533","2018-07-13 20:01:12.938533","AirlineFlightSchedules"
1986118,"AAY1409","2018-07-16 00:03:00","2018-07-16 02:22:00","KMSY","KPIT",0,0,156,"2018-07-13 20:01:12.949652","2018-07-13 20:01:12.949652","AirlineFlightSchedules"
1986119,"FDY883","2018-07-15 16:00:00","2018-07-15 16:45:00","KJST","KPIT",0,0,9,"2018-07-13 20:01:14.060355","2018-07-13 20:01:14.060355","AirlineFlightSchedules"
1986120,"FDY885","2018-07-15 18:30:00","2018-07-15 19:15:00","KJST","KPIT",0,0,9,"2018-07-13 20:01:14.07243","2018-07-13 20:01:14.07243","AirlineFlightSchedules"
1986121,"AAL1689","2018-07-15 22:29:00","2018-07-16 02:26:00","KPHX","KPIT",8,0,120,"2018-07-13 20:01:15.056858","2018-07-13 20:01:15.056858","AirlineFlightSchedules"
1986122,"WOW147","2018-07-15 15:10:00","2018-07-15 21:45:00","BIKF","KPIT",0,0,220,"2018-07-13 20:01:15.066359","2018-07-13 20:01:15.066359","AirlineFlightSchedules"
1986123,"SWA5335","2018-07-15 15:40:00","2018-07-15 19:45:00","KLAS","KPIT",0,0,175,"2018-07-13 20:01:15.07465","2018-07-13 20:01:15.07465","AirlineFlightSchedules"
1986124,"DAL1748","2018-07-15 13:45:00","2018-07-15 15:53:00","KMSP","KPIT",0,12,138,"2018-07-13 20:01:15.083209","2018-07-13 20:01:15.083209","AirlineFlightSchedules"
1986125,"SWA384","2018-07-16 01:50:00","2018-07-16 05:55:00","KLAS","KPIT",0,0,175,"2018-07-13 20:01:15.091631","2018-07-13 20:01:15.091631","AirlineFlightSchedules"
1986126,"DAL2305","2018-07-15 18:30:00","2018-07-15 20:36:00","KMSP","KPIT",16,0,142,"2018-07-13 20:01:15.099883","2018-07-13 20:01:15.099883","AirlineFlightSchedules"
1986127,"SWA3399","2018-07-15 15:25:00","2018-07-15 20:00:00","KLAX","KPIT",0,0,143,"2018-07-13 20:01:15.108045","2018-07-13 20:01:15.108045","AirlineFlightSchedules"
1986128,"AAL843","2018-07-15 16:58:00","2018-07-15 20:57:00","KPHX","KPIT",8,0,120,"2018-07-13 20:01:15.117838","2018-07-13 20:01:15.117838","AirlineFlightSchedules"
1986129,"DAL303","2018-07-16 01:36:00","2018-07-16 03:48:00","KMSP","KPIT",16,0,142,"2018-07-13 20:01:15.12777","2018-07-13 20:01:15.12777","AirlineFlightSchedules"
1986130,"SWA4495","2018-07-15 18:45:00","2018-07-15 22:40:00","KPHX","KPIT",0,0,175,"2018-07-13 20:01:16.140053","2018-07-13 20:01:16.140053","AirlineFlightSchedules"
1986131,"FDY493","2018-07-15 18:20:00","2018-07-15 19:00:00","KMGW","KPIT",0,0,9,"2018-07-13 20:01:16.976646","2018-07-13 20:01:16.976646","AirlineFlightSchedules"
1986132,"FDY491","2018-07-15 13:00:00","2018-07-15 13:40:00","KMGW","KPIT",0,0,9,"2018-07-13 20:01:16.985889","2018-07-13 20:01:16.985889","AirlineFlightSchedules"
1986133,"SWA4048","2018-07-15 20:30:00","2018-07-15 21:50:00","KMDW","KPIT",0,0,143,"2018-07-13 20:01:16.997994","2018-07-13 20:01:16.997994","AirlineFlightSchedules"
1986134,"SWA3559","2018-07-15 16:25:00","2018-07-15 17:40:00","KMDW","KPIT",0,0,143,"2018-07-13 20:01:17.876891","2018-07-13 20:01:17.876891","AirlineFlightSchedules"
1986135,"SWA2820","2018-07-16 03:10:00","2018-07-16 04:30:00","KMDW","KPIT",0,0,143,"2018-07-13 20:01:17.887948","2018-07-13 20:01:17.887948","AirlineFlightSchedules"
1986136,"SWA3646","2018-07-15 18:20:00","2018-07-15 19:40:00","KMDW","KPIT",0,0,143,"2018-07-13 20:01:17.897062","2018-07-13 20:01:17.897062","AirlineFlightSchedules"
1986137,"SWA3545","2018-07-15 13:15:00","2018-07-15 14:35:00","KMDW","KPIT",0,0,143,"2018-07-13 20:01:17.908292","2018-07-13 20:01:17.908292","AirlineFlightSchedules"
1986138,"FDY1795","2018-07-15 21:45:00","2018-07-15 23:05:00","KMDT","KPIT",0,0,9,"2018-07-13 20:01:17.919281","2018-07-13 20:01:17.919281","AirlineFlightSchedules"
1986139,"FDY993","2018-07-15 15:00:00","2018-07-15 16:30:00","KLNS","KPIT",0,0,9,"2018-07-13 20:01:17.92831","2018-07-13 20:01:17.92831","AirlineFlightSchedules"
1986140,"SWA3260","2018-07-15 13:00:00","2018-07-15 15:15:00","KMCO","KPIT",0,0,143,"2018-07-13 20:01:17.936653","2018-07-13 20:01:17.936653","AirlineFlightSchedules"
1986141,"SWA3077","2018-07-15 10:40:00","2018-07-15 12:55:00","KMCO","KPIT",0,0,143,"2018-07-13 20:01:17.945053","2018-07-13 20:01:17.945053","AirlineFlightSchedules"
1986142,"SWA4184","2018-07-15 20:40:00","2018-07-15 23:00:00","KMCO","KPIT",0,0,143,"2018-07-13 20:01:18.86772","2018-07-13 20:01:18.86772","AirlineFlightSchedules"
1986143,"NKS722","2018-07-15 21:20:00","2018-07-15 23:39:00","KMCO","KPIT",0,10,135,"2018-07-13 20:01:18.879121","2018-07-13 20:01:18.879121","AirlineFlightSchedules"
1986144,"SWA4362","2018-07-16 00:55:00","2018-07-16 03:10:00","KMCO","KPIT",0,0,143,"2018-07-13 20:01:18.889978","2018-07-13 20:01:18.889978","AirlineFlightSchedules"
1986145,"AAL1797","2018-07-16 00:40:00","2018-07-16 02:00:00","KPHL","KPIT",8,0,120,"2018-07-13 20:01:18.899576","2018-07-13 20:01:18.899576","AirlineFlightSchedules"
1986146,"AAL2085","2018-07-15 19:59:00","2018-07-15 21:24:00","KPHL","KPIT",8,0,120,"2018-07-13 20:01:18.908659","2018-07-13 20:01:18.908659","AirlineFlightSchedules"
1986147,"AAL1986","2018-07-15 13:10:00","2018-07-15 14:33:00","KPHL","KPIT",0,11,88,"2018-07-13 20:01:18.917789","2018-07-13 20:01:18.917789","AirlineFlightSchedules"
1986148,"AAL1948","2018-07-15 12:05:00","2018-07-15 13:18:00","KPHL","KPIT",0,11,88,"2018-07-13 20:01:18.927187","2018-07-13 20:01:18.927187","AirlineFlightSchedules"
1986149,"SWA4590","2018-07-16 03:05:00","2018-07-16 04:05:00","KBWI","KPIT",0,0,143,"2018-07-13 20:01:18.936068","2018-07-13 20:01:18.936068","AirlineFlightSchedules"
1986150,"SWA3690","2018-07-15 15:10:00","2018-07-15 16:10:00","KBWI","KPIT",0,0,143,"2018-07-13 20:01:18.945036","2018-07-13 20:01:18.945036","AirlineFlightSchedules"
1986151,"DAL125","2018-07-15 13:10:00","2018-07-15 21:51:00","LFPG","KPIT",0,36,172,"2018-07-13 20:01:19.932405","2018-07-13 20:01:19.932405","AirlineFlightSchedules"
1986152,"AAY1417","2018-07-16 00:59:00","2018-07-16 02:34:00","KCHS","KPIT",0,0,156,"2018-07-13 20:01:19.940756","2018-07-13 20:01:19.940756","AirlineFlightSchedules"
1986153,"AAL1753","2018-07-15 22:25:00","2018-07-15 23:54:00","KCLT","KPIT",0,12,138,"2018-07-13 20:01:19.94912","2018-07-13 20:01:19.94912","AirlineFlightSchedules"
1986154,"AAL1749","2018-07-16 00:25:00","2018-07-16 01:50:00","KCLT","KPIT",8,0,120,"2018-07-13 20:01:19.958039","2018-07-13 20:01:19.958039","AirlineFlightSchedules"
1986155,"AAL1926","2018-07-15 15:45:00","2018-07-15 17:13:00","KCLT","KPIT",8,0,120,"2018-07-13 20:01:19.96675","2018-07-13 20:01:19.96675","AirlineFlightSchedules"
1986156,"AAL1962","2018-07-16 02:09:00","2018-07-16 03:29:00","KCLT","KPIT",8,0,120,"2018-07-13 20:01:20.82197","2018-07-13 20:01:20.82197","AirlineFlightSchedules"
1986157,"AAY1405","2018-07-15 13:31:00","2018-07-15 15:54:00","KPGD","KPIT",0,0,156,"2018-07-13 20:01:20.830303","2018-07-13 20:01:20.830303","AirlineFlightSchedules"
1986158,"AAL1173","2018-07-15 23:20:00","2018-07-16 00:45:00","KORD","KPIT",0,16,144,"2018-07-13 20:01:20.839205","2018-07-13 20:01:20.839205","AirlineFlightSchedules"
1986159,"AAL2529","2018-07-15 20:54:00","2018-07-15 22:15:00","KORD","KPIT",0,16,144,"2018-07-13 20:01:20.850092","2018-07-13 20:01:20.850092","AirlineFlightSchedules"
1986160,"AAL853","2018-07-15 13:50:00","2018-07-15 15:21:00","KCLT","KPIT",8,0,120,"2018-07-13 20:01:20.858689","2018-07-13 20:01:20.858689","AirlineFlightSchedules"
1986161,"SWA4424","2018-07-15 19:30:00","2018-07-15 22:05:00","KDAL","KPIT",0,0,143,"2018-07-13 20:01:20.867092","2018-07-13 20:01:20.867092","AirlineFlightSchedules"
1986162,"SWA4392","2018-07-15 20:15:00","2018-07-15 21:55:00","KATL","KPIT",0,0,143,"2018-07-13 20:01:20.876579","2018-07-13 20:01:20.876579","AirlineFlightSchedules"
1986163,"FDY393","2018-07-15 15:45:00","2018-07-15 16:35:00","KAOO","KPIT",0,0,9,"2018-07-13 20:01:21.775323","2018-07-13 20:01:21.775323","AirlineFlightSchedules"
1986164,"SWA658","2018-07-16 00:10:00","2018-07-16 03:10:00","KDEN","KPIT",0,0,143,"2018-07-13 20:01:21.783892","2018-07-13 20:01:21.783892","AirlineFlightSchedules"
1986165,"FFT276","2018-07-15 19:32:00","2018-07-15 22:46:00","KDEN","KPIT",0,0,230,"2018-07-13 20:01:21.792131","2018-07-13 20:01:21.792131","AirlineFlightSchedules"
1986166,"UAL648","2018-07-15 15:50:00","2018-07-15 18:50:00","KDEN","KPIT",16,0,138,"2018-07-13 20:01:21.802035","2018-07-13 20:01:21.802035","AirlineFlightSchedules"
1986167,"UAL1211","2018-07-15 23:55:00","2018-07-16 03:02:00","KDEN","KPIT",8,0,159,"2018-07-13 20:01:21.811018","2018-07-13 20:01:21.811018","AirlineFlightSchedules"
1986168,"SWA3351","2018-07-15 11:30:00","2018-07-15 13:50:00","KTPA","KPIT",0,0,175,"2018-07-13 20:01:22.725831","2018-07-13 20:01:22.725831","AirlineFlightSchedules"
1986169,"AAL403","2018-07-16 01:20:00","2018-07-16 03:56:00","KDFW","KPIT",0,12,138,"2018-07-13 20:01:22.739679","2018-07-13 20:01:22.739679","AirlineFlightSchedules"
1986170,"SWA4656","2018-07-16 00:40:00","2018-07-16 03:00:00","KTPA","KPIT",0,0,143,"2018-07-13 20:01:22.75004","2018-07-13 20:01:22.75004","AirlineFlightSchedules"
1986171,"AAL1716","2018-07-15 12:05:00","2018-07-15 14:45:00","KDFW","KPIT",8,0,120,"2018-07-13 20:01:22.758968","2018-07-13 20:01:22.758968","AirlineFlightSchedules"
1986172,"AAL2019","2018-07-15 19:45:00","2018-07-15 22:24:00","KDFW","KPIT",0,12,138,"2018-07-13 20:01:22.767574","2018-07-13 20:01:22.767574","AirlineFlightSchedules"
1986173,"AAL1761","2018-07-15 23:25:00","2018-07-16 02:03:00","KDFW","KPIT",8,0,120,"2018-07-13 20:01:22.775784","2018-07-13 20:01:22.775784","AirlineFlightSchedules"
1986174,"UAL1272","2018-07-15 12:58:00","2018-07-15 14:23:00","KORD","KPIT",8,0,159,"2018-07-13 20:01:22.783835","2018-07-13 20:01:22.783835","AirlineFlightSchedules"
1986175,"AAL1551","2018-07-15 16:05:00","2018-07-15 18:46:00","KDFW","KPIT",16,0,124,"2018-07-13 20:01:22.791904","2018-07-13 20:01:22.791904","AirlineFlightSchedules"
1986176,"UAL2548","2018-07-15 18:30:00","2018-07-15 20:05:00","KORD","KPIT",16,0,150,"2018-07-13 20:01:22.803137","2018-07-13 20:01:22.803137","AirlineFlightSchedules"
1986177,"UAL734","2018-07-15 19:00:00","2018-07-15 20:35:00","KORD","KPIT",8,0,138,"2018-07-13 20:01:22.81127","2018-07-13 20:01:22.81127","AirlineFlightSchedules"
1986178,"NKS436","2018-07-15 12:40:00","2018-07-15 15:24:00","KDFW","KPIT",0,10,135,"2018-07-13 20:01:23.656716","2018-07-13 20:01:23.656716","AirlineFlightSchedules"
1986179,"UAL1741","2018-07-15 20:30:00","2018-07-15 22:05:00","KORD","KPIT",8,0,120,"2018-07-13 20:01:23.667144","2018-07-13 20:01:23.667144","AirlineFlightSchedules"
1986180,"DAL2138","2018-07-16 02:16:00","2018-07-16 03:23:00","KDTW","KPIT",16,0,142,"2018-07-13 20:01:23.677941","2018-07-13 20:01:23.677941","AirlineFlightSchedules"
1986181,"SWA3228","2018-07-15 19:15:00","2018-07-15 21:35:00","KTPA","KPIT",0,0,143,"2018-07-13 20:01:24.871284","2018-07-13 20:01:24.871284","AirlineFlightSchedules"
1986182,"SWA4234","2018-07-15 17:00:00","2018-07-15 18:35:00","KSTL","KPIT",0,0,175,"2018-07-13 20:01:24.882509","2018-07-13 20:01:24.882509","AirlineFlightSchedules"
1986183,"SWA5192","2018-07-15 21:50:00","2018-07-15 23:25:00","KSTL","KPIT",0,0,143,"2018-07-13 20:01:28.886864","2018-07-13 20:01:28.886864","AirlineFlightSchedules"
1986184,"FDY553","2018-07-15 18:30:00","2018-07-15 19:20:00","KDUJ","KPIT",0,0,9,"2018-07-13 20:01:29.787919","2018-07-13 20:01:29.787919","AirlineFlightSchedules"
1986185,"AAY1415","2018-07-15 19:38:00","2018-07-15 21:59:00","KSRQ","KPIT",0,0,156,"2018-07-13 20:01:29.799714","2018-07-13 20:01:29.799714","AirlineFlightSchedules"
1986186,"DAL1734","2018-07-15 23:05:00","2018-07-16 02:54:00","KSLC","KPIT",12,0,114,"2018-07-13 20:01:29.811058","2018-07-13 20:01:29.811058","AirlineFlightSchedules"
1986187,"FDY1073","2018-07-15 15:25:00","2018-07-15 16:15:00","KDUJ","KPIT",0,0,9,"2018-07-13 20:01:29.82213","2018-07-13 20:01:29.82213","AirlineFlightSchedules"
1986188,"UAL2329","2018-07-15 19:59:00","2018-07-15 21:24:00","KEWR","KPIT",8,0,106,"2018-07-13 20:01:30.725137","2018-07-13 20:01:30.725137","AirlineFlightSchedules"
1986189,"FDY793","2018-07-15 16:00:00","2018-07-15 16:55:00","KBFD","KPIT",0,0,9,"2018-07-13 20:01:30.734858","2018-07-13 20:01:30.734858","AirlineFlightSchedules"
1986190,"FDY695","2018-07-15 18:45:00","2018-07-15 19:35:00","KBFD","KPIT",0,0,9,"2018-07-13 20:01:30.743875","2018-07-13 20:01:30.743875","AirlineFlightSchedules"
1986191,"FDY791","2018-07-15 13:30:00","2018-07-15 14:25:00","KBFD","KPIT",0,0,9,"2018-07-13 20:01:30.752544","2018-07-13 20:01:30.752544","AirlineFlightSchedules"
1985849,"DAL1599","2018-07-15 17:22:00","2018-07-15 18:43:00","KPIT","KATL",16,0,133,"2018-07-13 15:10:24.710973","2018-07-13 15:10:24.710973","FlightInfo"
1928227,"SWA4641","2018-07-01 01:40:00","2018-07-01 04:20:00","KFLL","KPIT",0,0,143,"2018-06-28 20:01:30.844954","2018-06-28 20:01:30.844954","AirlineFlightSchedules"
1928257,"DAL1072","2018-07-01 02:41:00","2018-07-01 04:29:00","KATL","KPIT",0,16,142,"2018-06-28 20:01:46.712401","2018-06-28 20:01:46.712401","AirlineFlightSchedules"
1928269,"SWA5184","2018-07-01 00:25:00","2018-07-01 04:30:00","KLAS","KPIT",0,0,175,"2018-06-28 20:01:51.607707","2018-06-28 20:01:51.607707","AirlineFlightSchedules"
1931733,"FDY1072","2018-07-01 14:10:00","2018-07-01 15:00:00","KPIT","KDUJ",0,0,9,"2018-06-29 20:00:36.382297","2018-06-29 20:00:36.382297","AirlineFlightSchedules"
1931727,"SWA5113","2018-07-01 17:35:00","2018-07-01 19:50:00","KPIT","KMCO",0,0,143,"2018-06-29 20:00:33.268992","2018-06-29 20:00:33.268992","AirlineFlightSchedules"
1931728,"FDY492","2018-07-01 14:00:00","2018-07-01 14:40:00","KPIT","KMGW",0,0,9,"2018-06-29 20:00:33.292168","2018-06-29 20:00:33.292168","AirlineFlightSchedules"
1931729,"FDY494","2018-07-01 20:00:00","2018-07-01 20:40:00","KPIT","KMGW",0,0,9,"2018-06-29 20:00:33.308782","2018-06-29 20:00:33.308782","AirlineFlightSchedules"
1931730,"AAY1404","2018-07-01 10:30:00","2018-07-01 12:54:00","KPIT","KPGD",0,0,156,"2018-06-29 20:00:33.332307","2018-06-29 20:00:33.332307","AirlineFlightSchedules"
1931731,"AAY1414","2018-07-01 16:42:00","2018-07-01 19:01:00","KPIT","KSRQ",0,0,156,"2018-06-29 20:00:33.360345","2018-06-29 20:00:33.360345","AirlineFlightSchedules"
1931732,"DAL1277","2018-07-01 10:25:00","2018-07-01 11:33:00","KPIT","KDTW",0,16,142,"2018-06-29 20:00:36.366533","2018-06-29 20:00:36.366533","AirlineFlightSchedules"
1931734,"FDY554","2018-07-01 19:45:00","2018-07-01 20:35:00","KPIT","KDUJ",0,0,9,"2018-06-29 20:00:36.392775","2018-06-29 20:00:36.392775","AirlineFlightSchedules"
1931735,"AAL1714","2018-07-01 11:03:00","2018-07-01 12:31:00","KPIT","KCLT",0,12,138,"2018-06-29 20:00:38.199196","2018-06-29 20:00:38.199196","AirlineFlightSchedules"
1931736,"AAL1824","2018-07-01 12:34:00","2018-07-01 14:05:00","KPIT","KCLT",8,0,120,"2018-06-29 20:00:38.244112","2018-06-29 20:00:38.244112","AirlineFlightSchedules"
1931737,"AAL853","2018-07-01 16:03:00","2018-07-01 17:32:00","KPIT","KCLT",8,0,120,"2018-06-29 20:00:38.259491","2018-06-29 20:00:38.259491","AirlineFlightSchedules"
1931738,"AAL1926","2018-07-01 18:01:00","2018-07-01 19:29:00","KPIT","KCLT",8,0,120,"2018-06-29 20:00:38.27186","2018-06-29 20:00:38.27186","AirlineFlightSchedules"
1931739,"FDY792","2018-07-01 14:45:00","2018-07-01 15:40:00","KPIT","KBFD",0,0,9,"2018-06-29 20:00:38.294396","2018-06-29 20:00:38.294396","AirlineFlightSchedules"
1931740,"FDY694","2018-07-01 17:30:00","2018-07-01 18:25:00","KPIT","KBFD",0,0,9,"2018-06-29 20:00:38.309241","2018-06-29 20:00:38.309241","AirlineFlightSchedules"
1931741,"FDY796","2018-07-01 23:30:00","2018-07-02 00:25:00","KPIT","KBFD",0,0,9,"2018-06-29 20:00:38.320448","2018-06-29 20:00:38.320448","AirlineFlightSchedules"
1931742,"SWA4003","2018-07-01 13:30:00","2018-07-01 15:40:00","KPIT","KTPA",0,0,143,"2018-06-29 20:00:38.332164","2018-06-29 20:00:38.332164","AirlineFlightSchedules"
1931743,"SWA3646","2018-07-01 20:30:00","2018-07-01 22:50:00","KPIT","KTPA",0,0,143,"2018-06-29 20:00:38.346529","2018-06-29 20:00:38.346529","AirlineFlightSchedules"
1931744,"SWA3902","2018-07-02 01:00:00","2018-07-02 03:15:00","KPIT","KTPA",0,0,143,"2018-06-29 20:00:38.360208","2018-06-29 20:00:38.360208","AirlineFlightSchedules"
1931745,"SWA5901","2018-07-01 11:20:00","2018-07-01 12:45:00","KPIT","KMDW",0,0,143,"2018-06-29 20:00:40.217276","2018-06-29 20:00:40.217276","AirlineFlightSchedules"
1931746,"SWA4870","2018-07-01 18:15:00","2018-07-01 19:40:00","KPIT","KMDW",0,0,143,"2018-06-29 20:00:40.227529","2018-06-29 20:00:40.227529","AirlineFlightSchedules"
1931747,"SWA3399","2018-07-01 20:35:00","2018-07-01 22:00:00","KPIT","KMDW",0,0,143,"2018-06-29 20:00:40.242779","2018-06-29 20:00:40.242779","AirlineFlightSchedules"
1931748,"SWA3796","2018-07-01 22:25:00","2018-07-01 23:50:00","KPIT","KMDW",0,0,143,"2018-06-29 20:00:40.261157","2018-06-29 20:00:40.261157","AirlineFlightSchedules"
1931749,"SWA5192","2018-07-02 00:05:00","2018-07-02 01:25:00","KPIT","KMDW",0,0,143,"2018-06-29 20:00:40.275177","2018-06-29 20:00:40.275177","AirlineFlightSchedules"
1931750,"SWA3260","2018-07-01 15:45:00","2018-07-01 18:40:00","KPIT","KHOU",0,0,143,"2018-06-29 20:00:40.293486","2018-06-29 20:00:40.293486","AirlineFlightSchedules"
1931751,"UAL374","2018-07-01 10:25:00","2018-07-01 11:17:00","KPIT","KIAD",16,0,138,"2018-06-29 20:00:42.408474","2018-06-29 20:00:42.408474","AirlineFlightSchedules"
1931752,"NKS437","2018-07-01 21:05:00","2018-07-02 00:00:00","KPIT","KDFW",0,10,135,"2018-06-29 20:00:44.222895","2018-06-29 20:00:44.222895","AirlineFlightSchedules"
1931753,"AAL1551","2018-07-01 19:35:00","2018-07-01 22:28:00","KPIT","KDFW",16,0,124,"2018-06-29 20:00:44.248051","2018-06-29 20:00:44.248051","AirlineFlightSchedules"
1931754,"AAL892","2018-07-01 10:00:00","2018-07-01 12:57:00","KPIT","KDFW",0,12,138,"2018-06-29 20:00:44.264647","2018-06-29 20:00:44.264647","AirlineFlightSchedules"
1931755,"AAL2019","2018-07-01 23:19:00","2018-07-02 02:13:00","KPIT","KDFW",0,12,138,"2018-06-29 20:00:44.279755","2018-06-29 20:00:44.279755","AirlineFlightSchedules"
1931756,"AAL762","2018-07-01 11:24:00","2018-07-01 14:24:00","KPIT","KDFW",8,0,120,"2018-06-29 20:00:44.304606","2018-06-29 20:00:44.304606","AirlineFlightSchedules"
1931757,"AAL1716","2018-07-01 15:31:00","2018-07-01 18:25:00","KPIT","KDFW",8,0,120,"2018-06-29 20:00:44.327342","2018-06-29 20:00:44.327342","AirlineFlightSchedules"
1931758,"SWA4730","2018-07-01 11:10:00","2018-07-01 15:30:00","KPIT","KPHX",0,0,143,"2018-06-29 20:00:44.347814","2018-06-29 20:00:44.347814","AirlineFlightSchedules"
1931759,"AAL572","2018-07-01 11:29:00","2018-07-01 16:05:00","KPIT","KPHX",8,0,120,"2018-06-29 20:00:44.362977","2018-06-29 20:00:44.362977","AirlineFlightSchedules"
1931760,"AAL579","2018-07-01 21:44:00","2018-07-02 02:09:00","KPIT","KPHX",8,0,120,"2018-06-29 20:00:46.231241","2018-06-29 20:00:46.231241","AirlineFlightSchedules"
1931761,"SWA3546","2018-07-01 15:10:00","2018-07-01 16:50:00","KPIT","KATL",0,0,143,"2018-06-29 20:00:48.13249","2018-06-29 20:00:48.13249","AirlineFlightSchedules"
1931762,"DAL1209","2018-07-01 11:45:00","2018-07-01 13:25:00","KPIT","KATL",0,16,142,"2018-06-29 20:00:48.144669","2018-06-29 20:00:48.144669","AirlineFlightSchedules"
1931763,"DAL1357","2018-07-01 15:25:00","2018-07-01 17:05:00","KPIT","KATL",16,0,133,"2018-06-29 20:00:48.157318","2018-06-29 20:00:48.157318","AirlineFlightSchedules"
1931764,"DAL1599","2018-07-01 17:13:00","2018-07-01 18:54:00","KPIT","KATL",16,0,133,"2018-06-29 20:00:48.171414","2018-06-29 20:00:48.171414","AirlineFlightSchedules"
1931765,"DAL1939","2018-07-01 19:28:00","2018-07-01 21:10:00","KPIT","KATL",16,0,133,"2018-06-29 20:00:48.183823","2018-06-29 20:00:48.183823","AirlineFlightSchedules"
1931766,"DAL1462","2018-07-01 22:42:00","2018-07-02 00:29:00","KPIT","KATL",16,0,133,"2018-06-29 20:00:48.197758","2018-06-29 20:00:48.197758","AirlineFlightSchedules"
1931767,"DAL2290","2018-07-01 10:00:00","2018-07-01 11:35:00","KPIT","KATL",0,20,160,"2018-06-29 20:00:48.224987","2018-06-29 20:00:48.224987","AirlineFlightSchedules"
1931768,"AAY1412","2018-07-02 00:23:00","2018-07-02 02:30:00","KPIT","KSFB",0,0,166,"2018-06-29 20:00:48.246036","2018-06-29 20:00:48.246036","AirlineFlightSchedules"
1931769,"FDY394","2018-07-01 17:00:00","2018-07-01 17:50:00","KPIT","KAOO",0,0,9,"2018-06-29 20:00:48.267072","2018-06-29 20:00:48.267072","AirlineFlightSchedules"
1931770,"AAL1426","2018-07-01 12:27:00","2018-07-01 14:12:00","KPIT","KORD",0,16,144,"2018-06-29 20:00:55.56862","2018-06-29 20:00:55.56862","AirlineFlightSchedules"
1931771,"AAL2529","2018-07-01 23:02:00","2018-07-02 00:47:00","KPIT","KORD",0,16,144,"2018-06-29 20:00:55.613187","2018-06-29 20:00:55.613187","AirlineFlightSchedules"
1931772,"UAL1574","2018-07-01 15:10:00","2018-07-01 16:38:00","KPIT","KORD",8,0,159,"2018-06-29 20:00:55.660631","2018-06-29 20:00:55.660631","AirlineFlightSchedules"
